,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
129,2874272,Rental unit in Dublin 7 · ★4.59 · 2 bedrooms · 1 bed · 1 bath,1557844,Liam And Fiona,D07,Dublin City,53.35685,-6.29078,Entire home/apt,86,2,164,2023-05-29,1.55,8,154,25,
130,2884501,Home in Dublin · 4 bedrooms · 5 beds · 2.5 baths,13405254,John,D18,Dn Laoghaire-Rathdown,53.22795,-6.12048,Entire home/apt,125,2,0,,,1,0,0,
131,2885736,Home in Glasnevin · ★4.83 · 4 bedrooms · 6 beds · 1 bath,12503955,Pauline,D09,Dublin City,53.36499,-6.26467,Entire home/apt,180,5,6,2016-07-30,0.06,1,0,0,
132,2891101,Townhouse in Dublin · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,13490423,Marie,D06,Dublin City,53.329,-6.28211,Private room,85,4,122,2023-06-02,1.11,1,3,19,
133,2962455,Home in Dublin · 1 bedroom · 1 bed · 1 bath,12756248,Ola,D07,Dublin City,53.35401,-6.29446,Private room,110,1,0,,,1,0,0,
134,2985355,Home in Baldoyle · ★4.53 · 1 bedroom · 4 beds · 1 private bath,15222813,Not Available,D13,Fingal,53.39251,-6.14205,Private room,1000,100,47,2020-01-13,0.77,1,358,0,
135,2986327,Rental unit in Santry · ★4.73 · 1 bedroom · 2 beds · 1 shared bath,11047034,Cynthia,D09,Dublin City,53.39575,-6.26371,Private room,100,1,55,2017-10-03,0.5,2,0,0,
136,3009793,Rental unit in Dublin · ★4.50 · Studio · 1 bed · 1 bath,790601,Grainne,D08,Dublin City,53.33761,-6.32431,Entire home/apt,239,5,35,2023-04-28,0.33,5,164,7,
137,3012532,Condo in Rush · ★4.83 · 2 bedrooms · 4 beds · 1 bath,15351872,Mary & Jason,K56,Fingal,53.52738,-6.08674,Entire home/apt,155,2,150,2023-06-09,1.37,5,267,30,
138,3031518,Home in Clontarf · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,14169546,Maeve,D03,Dublin City,53.36238,-6.18458,Private room,134,1,82,2023-05-29,0.76,4,338,33,
139,3042183,Home in Clontarf · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,14169546,Maeve,D03,Dublin City,53.36297,-6.18643,Private room,126,1,56,2023-06-08,0.51,4,346,39,
140,3042237,Bed and breakfast in Clontarf · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,14169546,Maeve,D03,Dublin City,53.3628,-6.18427,Private room,78,1,69,2023-06-10,0.63,4,0,52,
141,3048852,Rental unit in Dublin · ★4.82 · 2 bedrooms · 1 bed · 1 shared bath,12990935,Fran,D01,Dublin City,53.3479,-6.26122,Private room,63,30,82,2018-09-24,0.76,1,0,0,
142,3096382,Townhouse in Dublin 2 · ★4.75 · 2 bedrooms · 3 beds · 1 bath,15369809,Sean,D08,Dublin City,53.34525,-6.26582,Entire home/apt,303,4,269,2023-05-19,2.45,3,266,53,
143,3137058,Townhouse in Rialto · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,12000497,Peter,D08,Dublin City,53.33208,-6.29582,Private room,97,3,111,2023-06-04,1.68,1,64,13,
144,3180314,Home in Dublin · ★4.50 · 3 bedrooms · 4 beds · 1 bath,2130281,Hanan & Fergal,D08,Dublin City,53.33452,-6.27705,Entire home/apt,180,6,6,2016-03-27,0.06,1,0,0,
145,3188621,Condo in Dublin · ★4.49 · 1 bedroom · 1 bed · 1.5 shared baths,16158874,Lina,D08,Dublin City,53.34213,-6.28813,Private room,99,5,185,2023-06-05,1.8,2,35,43,
146,3221575,Rental unit in Portmarnock · ★4.58 · 2 bedrooms · 2 beds · 2 baths,16314024,David,D13,Fingal,53.4187,-6.14568,Entire home/apt,88,1,31,2016-08-03,0.32,1,0,0,
147,3226975,Home in Dublin City · ★3.75 · 2 bedrooms · 2 beds · 1 bath,16327240,Ali,D07,Dublin City,53.35269,-6.29078,Entire home/apt,70,3,6,2015-06-24,0.06,1,0,0,
148,3253976,Rental unit in Dublin · ★4.92 · 2 bedrooms · 1 bed · 1 shared bath,16457796,Victoria,D02,Dublin City,53.34347,-6.26251,Private room,120,1,78,2018-06-20,0.72,1,0,0,
149,3260995,Home in Drumcondra · 2 bedrooms · 4 beds · 1.5 baths,16435924,Rory,D09,Dublin City,53.37431,-6.24123,Entire home/apt,130,7,2,2016-07-07,0.02,1,0,0,
150,3273876,Home in Dublin · ★4.33 · 2 bedrooms · 2 beds · 2.5 baths,2030445,Niall,D06,Dublin City,53.30703,-6.28518,Entire home/apt,200,4,3,2016-03-27,0.03,1,0,0,
151,3281268,Home in Sutton · ★4.77 · 5 bedrooms · 5 beds · 3.5 baths,16583015,Seán,D13,Fingal,53.38873,-6.13044,Entire home/apt,400,5,24,2018-08-28,0.22,1,2,0,
152,3333378,Condo in Rush · ★4.87 · 2 bedrooms · 4 beds · 1 bath,15351872,Mary & Jason,K56,Fingal,53.52772,-6.08642,Entire home/apt,155,2,141,2023-05-31,1.4,5,240,24,
153,3336830,Condo in Dublin · ★4.64 · 1 bedroom · 2 beds · 1.5 baths,15658359,Mary,D07,Dublin City,53.36341,-6.27688,Entire home/apt,157,1,102,2023-06-10,0.93,1,77,10,
154,3356956,Rental unit in Ashtown · ★4.91 · 2 bedrooms · 1 bed · 1 bath,16841519,Suzanne,D15,Dublin City,53.37585,-6.33262,Entire home/apt,95,3,35,2017-03-22,0.33,1,0,0,
155,3377724,Home in Clontarf · ★4.67 · 1 bedroom · 1 bed · 1 bath,6325886,Jacinta,D03,Dublin City,53.36519,-6.21628,Private room,48,3,24,2015-09-19,0.22,2,27,0,
156,3388678,Home in Dublin · ★4.85 · 4 bedrooms · 5 beds · 1.5 baths,6311500,Siobhan And Caroline,D03,Dublin City,53.36274,-6.23985,Entire home/apt,151,2,13,2018-07-29,0.12,1,0,0,
157,3389175,Rental unit in Dublin · ★4.77 · 2 bedrooms · 3 beds · 1 bath,4936901,Cir,D08,Dublin City,53.33965,-6.274,Entire home/apt,107,7,93,2019-11-15,0.85,2,0,0,
158,3394094,Rental unit in Dublin · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,7972293,Rose,D01,Dublin City,53.35277,-6.26669,Private room,95,3,230,2023-05-25,2.13,1,70,34,
159,3424579,Home in Clontarf · ★4.79 · 4 bedrooms · 4 beds · 1.5 baths,70706,Deids And Eoin,D03,Dublin City,53.37031,-6.18018,Entire home/apt,200,1,14,2023-04-19,0.13,1,17,3,
160,3430811,Home in Ringsend · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,17290408,Becca,D04,Dublin City,53.33958,-6.22457,Private room,58,2,25,2019-09-15,0.24,2,0,0,
161,3441888,Home in Dublin · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,2484496,Clare,A96,Dn Laoghaire-Rathdown,53.28692,-6.12574,Entire home/apt,220,10,12,2022-10-05,0.94,1,46,10,
162,3441994,Home in Dublin · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,17345952,Piotr,D09,Dublin City,53.39147,-6.26239,Private room,125,3,26,2019-09-28,0.46,1,0,0,
163,3474511,Townhouse in Dublin · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,17501731,Kieran,D02,Dublin City,53.33531,-6.26685,Private room,125,3,648,2023-06-10,6.09,1,39,13,
164,3482676,Townhouse in Sandymount · ★5.0 · 1 bedroom · 1 bed · 1 bath,15735948,Noreen,D04,Dublin City,53.33597,-6.22378,Entire home/apt,210,1,5,2016-02-25,0.05,1,0,0,
165,3540544,Home in Dublin · 1 bedroom · 1 bed · Half-bath,17822866,Jordan,D04,Dublin City,53.33084,-6.25184,Private room,50,1,0,,,1,0,0,
166,3576358,Home in Dublin · ★4.75 · 3 bedrooms · 4 beds · 2 baths,17981524,Christina,D12,Dublin City,53.32542,-6.31536,Entire home/apt,120,7,28,2019-08-06,0.4,5,0,0,
167,3579644,Home in Teach Mealóg · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,18030374,Caroline,D16,South Dublin,53.28895,-6.30707,Private room,60,2,272,2023-06-08,2.51,2,49,52,
168,3581384,Home in Dublin · ★4.80 · 3 bedrooms · 4 beds · 2.5 baths,17981524,Christina,D12,Dublin City,53.32579,-6.3159,Entire home/apt,120,7,20,2019-08-18,0.33,5,0,0,
169,3581655,Home in Templeogue · ★4.94 · 1 bedroom · 2 beds · 1 shared bath,18030374,Caroline,D16,South Dublin,53.28917,-6.30743,Private room,61,2,299,2023-06-03,2.76,2,47,53,
170,3592153,Home in Ballsbridge · ★4.81 · 4 bedrooms · 4 beds · 2 baths,17259900,Conor,D04,Dublin City,53.33219,-6.22718,Entire home/apt,950,2,173,2023-06-04,1.62,1,134,31,
171,3604420,Boat in Dublin 2 · ★4.86 · 1 bedroom · 1 bed · 1 bath,5001093,Trish,D01,Dublin City,53.34736,-6.22631,Entire home/apt,165,2,28,2021-09-05,0.26,2,0,0,
172,3604440,Rental unit in Ringsend · ★4.85 · 3 bedrooms · 3 beds · 2 baths,37345570,Kieran,D02,Dublin City,53.34407,-6.2363,Entire home/apt,1219,14,123,2019-06-22,1.14,9,0,0,
173,3622736,Home in Dublin · ★4.25 · 3 bedrooms · 3 beds · 2 baths,18249653,Katie,D08,Dublin City,53.33605,-6.27914,Entire home/apt,190,2,5,2017-12-19,0.05,1,0,0,
174,3634410,Townhouse in Ballsbridge · ★4.55 · 2 bedrooms · 2 beds · 2 baths,18323987,Cathy,D04,Dublin City,53.33757,-6.23803,Entire home/apt,286,2,68,2023-05-21,0.68,1,12,9,
175,3634901,Condo in Dublin · ★4.78 · 1 bedroom · 1 bed · 1 bath,18327551,Ealáir,D07,Dublin City,53.35519,-6.26989,Entire home/apt,133,60,60,2023-04-24,0.56,1,0,20,
176,3634993,Home in Dublin · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,2061049,Giustina,D08,Dublin City,53.33504,-6.28201,Entire home/apt,400,2,3,2023-05-08,0.06,1,168,1,
177,3643131,Cabin in Dublin 8 · ★4.59 · 2 bedrooms · 2 beds · 1 bath,18395651,Jo,D08,Dublin City,53.33655,-6.28753,Entire home/apt,200,2,46,2017-07-24,0.43,1,0,0,
178,3698469,Bungalow in Killiney · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,390963,Anthony,A96,Dn Laoghaire-Rathdown,53.24678,-6.12062,Private room,93,2,75,2023-05-27,0.79,2,323,11,
179,3708033,Home in Ranelagh · ★4.80 · 4 bedrooms · 8 beds · 4 baths,18912114,Max,D06,Dublin City,53.32587,-6.25865,Entire home/apt,700,3,7,2019-02-04,0.08,1,0,0,
180,3723817,Townhouse in Dublin · ★4.67 · 1 bedroom · 1 bed · 1 bath,11977133,Laura,D08,Dublin City,53.33613,-6.32971,Entire home/apt,65,3,3,2019-06-02,0.05,1,0,0,
181,3725793,Home in Clonskeagh · ★4.60 · 1 bedroom · 2 beds · 3 baths,19033083,Teresa,D14,Dn Laoghaire-Rathdown,53.30893,-6.24091,Private room,41,3,5,2016-08-21,0.05,7,0,0,
182,3735283,Home in templeogue · ★4.72 · 1 bedroom · 1 bed · 1.5 shared baths,19091598,Dee,D16,South Dublin,53.28368,-6.307,Private room,43,30,137,2021-10-17,1.27,2,50,0,
183,3737322,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · Half-bath,12751045,Orla,D06,Dublin City,53.33012,-6.2722,Entire home/apt,55,7,8,2016-08-27,0.09,1,0,0,
184,3740535,Rental unit in Dublin · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,4537751,Brian,D08,Dublin City,53.34292,-6.26691,Private room,70,1,6,2016-08-15,0.06,1,0,0,
185,3741414,Townhouse in Cabra · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,18976273,Gill,D07,Dublin City,53.36364,-6.28616,Private room,33,4,20,2018-06-25,0.21,6,0,0,
186,3741699,Home in Clonskeagh · ★4.57 · 1 bedroom · 2 beds · 3 baths,19033083,Teresa,D14,Dn Laoghaire-Rathdown,53.30939,-6.24007,Private room,39,3,7,2016-08-26,0.07,7,0,0,
187,3749697,Home in Dalkey · ★4.85 · 1 bedroom · 1 shared bath,19164017,Annmarie,A96,Dn Laoghaire-Rathdown,53.272,-6.11282,Private room,60,1,134,2023-06-01,1.34,1,302,30,
188,3767317,Home in Dublin · ★4.67 · 3 bedrooms · 3 beds · 1 bath,2741410,Fergal,D08,Dublin City,53.3415,-6.28923,Entire home/apt,110,3,3,2016-01-05,0.03,1,0,0,
189,3770752,Home in Dublin · ★4.89 · 1 bedroom · 1 bed · 1 private bath,19325587,Aoife,D07,Dublin City,53.3549,-6.26868,Private room,83,4,333,2023-05-27,3.09,3,8,32,
190,3789686,Rental unit in Dublin · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,13987224,Veronica,D02,Dublin City,53.34197,-6.23965,Private room,113,3,396,2023-05-22,3.68,1,36,8,
191,3797186,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,19500578,Luke,D02,Dublin City,53.34238,-6.23814,Private room,50,4,2,2014-08-11,0.02,1,0,0,
192,3801472,Home in Dublin 4 · 2 bedrooms · 3 beds · 3 baths,19528151,Woody,D04,Dublin City,53.33994,-6.22753,Entire home/apt,120,10,1,2015-07-31,0.01,1,0,0,
193,3811548,Rental unit in Dublin · ★4.85 · 1 bedroom · 1 bed · 1 private bath,728305,Sophie,D02,Dublin City,53.34097,-6.24661,Private room,60,1,13,2016-08-25,0.12,1,0,0,
194,3818337,Home in Dalkey · ★4.76 · 1 bedroom · 2 beds · 1.5 baths,19635824,James,A96,Dn Laoghaire-Rathdown,53.27766,-6.09981,Entire home/apt,165,3,51,2018-06-25,0.52,1,0,0,
195,3841286,Home in Ringsend · ★4.82 · 2 bedrooms · 2 beds · 1 bath,17290408,Becca,D04,Dublin City,53.33848,-6.22666,Entire home/apt,171,4,11,2018-03-18,0.13,2,0,0,
196,3856095,Townhouse in Ranelagh · ★4.88 · 1 bedroom · 1 bed · 1 private bath,15297946,Paula,D06,Dublin City,53.32105,-6.24533,Private room,99,2,74,2023-05-21,0.7,1,1,2,
197,3868060,Bungalow in Blackrock · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,19970483,Estelle,A94,Dn Laoghaire-Rathdown,53.2869,-6.1802,Private room,65,7,6,2022-05-21,0.06,3,331,0,
198,3879473,Guest suite in Dublin · ★4.76 · 2 bedrooms · 3 beds · 2 baths,20053490,Angelina,D12,South Dublin,53.30349,-6.30837,Entire home/apt,55,1,339,2020-07-23,3.21,1,0,0,
199,3882631,Townhouse in Dublin 6 · ★4.81 · 1 bedroom · 3 beds · 1 bath,6618797,Rosie,D04,Dublin City,53.32513,-6.24906,Entire home/apt,177,3,203,2023-06-06,1.91,1,249,43,
200,3899828,Rental unit in Dublin · ★4.62 · 1 bedroom · 1 bed · 1 bath,20194381,Dudi,D02,Dublin City,53.34163,-6.23908,Entire home/apt,85,3,15,2016-02-29,0.14,1,0,0,
201,3922631,Home in Ballyfermot · ★4.80 · 2 bedrooms · 3 beds · 1 bath,77946,Hilary,D20,Dublin City,53.33984,-6.33968,Entire home/apt,155,3,5,2015-08-07,0.05,1,0,0,
202,3951360,Bungalow in Rush · ★4.86 · 1 bedroom · 3 beds · 2 shared baths,19377734,Isobel,K56,Fingal,53.51932,-6.10397,Private room,99,1,147,2023-05-21,2.0,3,295,51,
203,3965249,Bungalow in Rush · ★4.86 · 1 bedroom · 2 beds · 2 shared baths,19377734,Isobel,K56,Fingal,53.518680572509766,-6.1028571128845215,Private room,99,1,202,2023-05-21,1.9,3,302,41,
204,3991589,Townhouse in Dublin · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,20691615,Kirsty,D03,Dublin City,53.35649,-6.24096,Private room,68,7,168,2023-05-28,1.58,1,134,17,
205,4030934,Rental unit in Dublin · 2 bedrooms · 2 beds · 1 bath,13290926,Gavin,D08,Dublin City,53.34378,-6.26957,Entire home/apt,226,5,0,,,1,0,0,
206,4075119,Home in Dollymount · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,8107028,Shay,D03,Dublin City,53.36335,-6.18273,Entire home/apt,179,8,13,2022-09-09,0.13,2,15,1,
207,4080295,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,21164210,Alda,D07,Dublin City,53.34938,-6.28887,Private room,55,1,1,2016-07-10,0.01,1,0,0,
208,4092157,Home in Bray · ★4.71 · 4 bedrooms · 1 bed · 1 shared bath,10475485,J,A98,Dn Laoghaire-Rathdown,53.20836,-6.12398,Private room,69,1,24,2019-07-25,0.3,1,1,0,
209,4095938,Townhouse in Dublin · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,21245505,Aidan,D03,Dublin City,53.35753,-6.24278,Private room,40,2,189,2019-09-09,1.78,1,40,0,
210,4108004,Home in Killiney · 3 bedrooms · 3 beds · 2 baths,20643656,Adrian,A96,Dn Laoghaire-Rathdown,53.25087,-6.11998,Private room,800,1,2,2022-09-12,0.19,3,87,2,
211,4134612,Home in Dublin · 1 bedroom · 1 bed · 2 baths,21449191,Marguerite,D08,Dublin City,53.33543,-6.27202,Entire home/apt,100,1,0,,,1,0,0,
212,4160003,Home in Booterstown · ★4.77 · 1 bedroom · 1 shared bath,21013528,Frances,A94,Dn Laoghaire-Rathdown,53.30735,-6.20986,Private room,88,1,22,2022-07-03,0.26,3,50,5,
213,4177992,Home in Clontarf · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,8760476,Clare,D03,Dublin City,53.36839,-6.18998,Private room,60,3,228,2023-04-30,2.27,5,12,12,
214,4178309,Home in Clontarf · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,8760476,Clare,D03,Dublin City,53.36768,-6.18928,Private room,62,3,238,2023-05-04,2.43,5,11,13,
215,4184825,Home in Dublin · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,19091598,Dee,D16,South Dublin,53.28398,-6.30772,Private room,43,30,26,2019-09-20,0.25,2,126,0,
216,4229727,Home in Clontarf · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,8760476,Clare,D03,Dublin City,53.36773,-6.1892,Private room,63,3,185,2023-05-02,1.99,5,6,15,
217,4229865,Home in Clontarf · ★4.93 · 1 bedroom · 2 beds · 1.5 shared baths,8760476,Clare,D03,Dublin City,53.36772,-6.18927,Private room,63,2,112,2023-05-01,1.12,5,11,8,
218,4230879,Home in Dublin · ★5.0 · 3 bedrooms · 3 beds · 1 bath,228263,Sarah,D07,Dublin City,53.35783397322415,-6.268419961345292,Entire home/apt,383,3,3,2023-06-05,1.43,1,15,3,
219,4255534,Rental unit in Dublin · ★4.78 · 2 bedrooms · 2 beds · 2 baths,20066217,Pete,D06,Dublin City,53.33085,-6.2738,Entire home/apt,182,30,50,2017-07-15,0.59,1,0,0,
220,4278898,Rental unit in Ballsbridge · 1 bedroom · 1 bed · 1 bath,166625,Warwick,D04,Dublin City,53.33042,-6.23174,Private room,250,1,0,,,1,0,0,
221,4282658,Townhouse in Rathmines · ★4.92 · 4 bedrooms · 4 beds · 2.5 baths,446122,Cathal,D06,Dublin City,53.31997,-6.26655,Entire home/apt,500,6,108,2023-05-24,1.06,1,243,14,
222,4294854,Rental unit in Dublin · ★4.55 · 1 bedroom · 1 bed · 1 bath,22295110,Andrew,D07,Dublin City,53.34735,-6.27185,Private room,70,30,188,2019-09-26,1.79,2,31,0,
223,4296435,Guesthouse in Crumlin · ★4.89 · 1 bedroom · 1 bed · 1 bath,22304411,Dee,D12,Dublin City,53.32529,-6.31266,Entire home/apt,54,7,109,2021-02-01,1.5,1,0,0,
224,4302167,Rental unit in Ringsend · ★4.84 · 2 bedrooms · 2 beds · 1 bath,22331062,Michael,D04,Dublin City,53.33967,-6.23031,Entire home/apt,110,3,103,2018-10-01,0.98,1,0,0,
225,4304166,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,22295110,Andrew,D07,Dublin City,53.34876,-6.27156,Private room,120,500,0,,,2,90,0,
226,4317345,Rental unit in Dublin · ★4.67 · 1 bedroom · 2 beds · 1 bath,7103965,Kenza,D02,Dublin City,53.33511,-6.26731,Entire home/apt,75,3,7,2015-03-10,0.07,1,0,0,
227,4328664,Home in Dundrum · 2 bedrooms · 2 beds · 1 bath,12082065,Chris,D14,Dn Laoghaire-Rathdown,53.29093,-6.25162,Entire home/apt,45,4,2,2017-03-19,0.02,1,0,0,
228,4337495,Home in Ranelagh · ★4.80 · 2 bedrooms · 2 beds · 1 bath,22520231,Susan,D06,Dublin City,53.32982,-6.25938,Entire home/apt,107,1,76,2020-01-02,0.74,1,0,0,
229,4378260,Rental unit in Dublin · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,1614756,Helena,D07,Dublin City,53.34855,-6.27742,Private room,73,2,129,2023-06-04,1.3,1,244,25,
230,4382103,Home in Dublin · ★4.89 · 4 bedrooms · 5 beds · 2.5 baths,22754114,Eleanormcgarry@Gmail.Com,D09,Dublin City,53.37093,-6.26822,Entire home/apt,500,3,10,2023-04-07,0.1,2,12,2,
231,4391824,Rental unit in Dublin 2 · ★4.70 · 3 bedrooms · 4 beds · 1 bath,22799276,Colman,D08,Dublin City,53.34443,-6.26749,Entire home/apt,221,2,138,2020-02-23,1.55,2,0,0,
232,4394037,Rental unit in Dublin 13 · 3 bedrooms · 3 beds · 2 baths,22809914,T K,D13,Fingal,53.37947,-6.06628,Entire home/apt,190,1,1,2017-03-15,0.01,1,0,0,
233,4403308,Rental unit in Grand Canal Dock · ★5.0 · 1 bedroom · 1 bed · 1 bath,22857190,Mark,D02,Dublin City,53.34524,-6.23522,Entire home/apt,95,7,5,2017-08-11,0.05,1,0,0,
234,4407415,Rental unit in Dublin · ★4.87 · 1 bedroom · 1 bed · 1 bath,4972610,Olivier,D01,Dublin City,53.35528,-6.26152,Private room,103,2,15,2023-03-19,0.15,1,0,1,
235,4423190,Rental unit in Ringsend · 3 bedrooms · 3 beds · 2 baths,9969047,Conor,D04,Dublin City,53.34037,-6.23662,Entire home/apt,300,3,1,2019-03-18,0.02,1,0,0,
236,4435614,Rental unit in Dublin · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,22963548,Lara,D02,Dublin City,53.34178,-6.24404,Private room,132,30,55,2018-10-29,0.65,1,89,0,
237,4446134,Home in Shankill · ★4.81 · 5 bedrooms · 6 beds · 2 baths,23074368,Berna,D18,Dn Laoghaire-Rathdown,53.24059,-6.12642,Entire home/apt,420,3,26,2023-06-06,0.33,5,83,6,
238,4446326,Home in Shankill · ★4.70 · 1 bedroom · 2 beds · 1.5 shared baths,23074368,Berna,D18,Dn Laoghaire-Rathdown,53.24044,-6.12693,Private room,75,1,39,2023-05-21,0.4,5,0,4,
239,4479658,Home in Dublin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4069540,Alan & John,D08,Dublin City,53.34161,-6.28063,Entire home/apt,170,10,4,2015-07-26,0.04,1,0,0,
240,4492472,Home in Dublin · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,23303300,Jim,D08,Dublin City,53.33534,-6.28121,Private room,48,1,26,2023-06-05,0.31,3,0,5,
241,4604580,Bungalow in Sutton · ★4.87 · 1 bedroom · 2 beds · 1.5 shared baths,23860388,Conor And Ann,D13,Fingal,53.38322067260742,-6.094991207122803,Private room,90,2,84,2023-06-10,1.15,2,280,37,
242,4630635,Home in Harold's Cross · ★4.67 · 3 bedrooms · 5 beds · 1 bath,23977500,Conor,D12,Dublin City,53.31898,-6.28561,Entire home/apt,364,2,6,2022-08-20,0.52,1,15,6,
243,4637734,Home in Dalkey · 4 bedrooms · 4 beds · 2 baths,24012549,Peggy,A96,Dn Laoghaire-Rathdown,53.27695,-6.11847,Entire home/apt,400,4,1,2017-07-05,0.01,1,128,0,
244,4639862,Home in Dublin 4 · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,24023516,Bernadette,D04,Dublin City,53.33584,-6.22871,Private room,131,1,14,2023-05-21,1.6,3,79,14,
245,4665890,Rental unit in Rathmines · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths,24141249,Elaine,D06,Dublin City,53.31585,-6.26534,Entire home/apt,160,2,171,2023-06-07,1.75,7,94,44,
246,4687918,Rental unit in Dolphins Barn · 1 bedroom · 1 bed · 1 bath,14838253,Javier,D08,Dublin City,53.33503,-6.29154,Private room,43,3,0,,,1,0,0,
247,4713441,Home in Drumcondra · 2 bedrooms · 2 beds · 1 bath,24356222,Frederique,D09,Dublin City,53.36695,-6.25155,Entire home/apt,140,1,2,2015-01-04,0.02,1,0,0,
248,4728250,Rental unit in Christchurch · ★4.54 · 2 bedrooms · 2 beds · 1 bath,2673312,Edel & Gerry,D08,Dublin City,53.34156,-6.27481,Entire home/apt,125,2,99,2019-08-06,0.96,1,0,0,
249,4743392,Home in Ranelagh · 3 bedrooms · 3 beds · 2.5 baths,24483572,Gerard,D06,Dublin City,53.32161,-6.2484,Entire home/apt,300,3,0,,,1,0,0,
250,4748625,Home in Ringsend · 1 bedroom · 1 bed · 2 baths,24506354,Yue,D04,Dublin City,53.34425,-6.22609,Private room,25,1,0,,,1,0,0,
251,4755440,Rental unit in Dublin · 2 bedrooms · 2 beds · 3 baths,24539769,Damien,D06,Dublin City,53.30854,-6.26337,Entire home/apt,400,3,1,2015-12-13,0.01,1,0,0,
252,4770798,Rental unit in Dublin · ★5.0 · 1 bedroom · 1 bed · 2 baths,3846772,Sag,D01,Dublin City,53.34898,-6.23885,Entire home/apt,116,14,4,2023-04-26,0.04,19,2,3,
253,4776516,Rental unit in Dublin · 3 bedrooms · 3 beds · 2 baths,12237819,Rachad,D02,Dublin City,53.34462,-6.23541,Entire home/apt,300,4,2,2015-12-24,0.02,1,0,0,
254,4804987,Rental unit in Dublin · ★4.67 · 1 bedroom · 1 bed · 1 bath,24753626,"PREMIER SUITES PLUS, Dublin Ballsbr",D04,Dublin City,53.33189,-6.24944,Entire home/apt,156,1,60,2023-05-05,0.6,1,336,17,
255,4821901,Rental unit in Ringsend · ★4.40 · 1 bedroom · 1 bed · 1 bath,20433890,Blandine,D02,Dublin City,53.343,-6.23757,Private room,65,1,5,2015-11-05,0.05,1,0,0,
256,4828017,Rental unit in Dublin · 1 bedroom · 1 bed · 1 bath,20114080,Zofia,D04,Dublin City,53.34204,-6.22606,Private room,45,3,0,,,1,0,0,
257,4848129,Rental unit in Dublin 8 · 1 bedroom · 1 bed · 2 shared baths,24944720,Federico,D08,Dublin City,53.34242,-6.27502,Shared room,15,1,0,,,1,0,0,
258,4857684,Condo in Rush · ★4.90 · 2 bedrooms · 4 beds · 1 bath,15351872,Mary & Jason,K56,Fingal,53.52734,-6.08656,Entire home/apt,155,2,136,2023-06-04,1.63,5,240,41,
